municipio,uf_raw,populacao,capital,classe_populacao
Guararapes,SP,33257.0,0,BAIXO
Guararema,SP,30465.0,0,BAIXO
Guaratingueta,SP,123192.0,0,MEDIO
Guarei,SP,19244.0,0,BAIXO
Guariba,SP,40857.0,0,BAIXO
Guaruja,SP,324977.0,0,MEDIO
Guarulhos,SP,1404694.0,0,ALTO
Guatapara,SP,7760.0,0,BAIXO
Guzolandia,SP,5346.0,0,BAIXO
Herculandia,SP,9649.0,0,BAIXO
Holambra,SP,15605.0,0,BAIXO
Hortolandia,SP,237570.0,0,MEDIO
Iacanga,SP,12002.0,0,BAIXO
Iacri,SP,6269.0,0,BAIXO
Iaras,SP,9786.0,0,BAIXO
Ibate,SP,35830.0,0,BAIXO
Ibira,SP,12639.0,0,BAIXO
Ibirarema,SP,7926.0,0,BAIXO
Ibitinga,SP,61150.0,0,BAIXO
Ibiuna,SP,80062.0,0,BAIXO
Icem,SP,8363.0,0,BAIXO
Iepe,SP,8228.0,0,BAIXO
Igaracu Do Tiete,SP,24821.0,0,BAIXO
Igarapava,SP,30791.0,0,BAIXO
Igarata,SP,9631.0,0,BAIXO
Iguape,SP,31117.0,0,BAIXO
Ilhabela,SP,36194.0,0,BAIXO
Ilha Comprida,SP,11552.0,0,BAIXO
Ilha Solteira,SP,26886.0,0,BAIXO
Indaiatuba,SP,260690.0,0,MEDIO
Indiana,SP,4873.0,0,BAIXO
Indiapora,SP,3876.0,0,BAIXO
Inubia Paulista,SP,4045.0,0,BAIXO
Ipaussu,SP,15165.0,0,BAIXO
Ipero,SP,38771.0,0,BAIXO
Ipeuna,SP,7824.0,0,BAIXO
Ipigua,SP,5557.0,0,BAIXO
Iporanga,SP,4180.0,0,BAIXO
Ipua,SP,16794.0,0,BAIXO
Iracemapolis,SP,24982.0,0,BAIXO
Irapua,SP,8101.0,0,BAIXO
Irapuru,SP,8356.0,0,BAIXO
Itabera,SP,17405.0,0,BAIXO
Itai,SP,27632.0,0,BAIXO
Itajobi,SP,15331.0,0,BAIXO
Itaju,SP,3937.0,0,BAIXO
Itanhaem,SP,104351.0,0,MEDIO
Itaoca,SP,3332.0,0,BAIXO
Itapecerica Da Serra,SP,179574.0,0,MEDIO
Itapetininga,SP,167106.0,0,MEDIO
Itapeva,SP,95241.0,0,BAIXO
Itapevi,SP,244131.0,0,MEDIO
Itapira,SP,75683.0,0,BAIXO
Itapirapua Paulista,SP,4294.0,0,BAIXO
Itapolis,SP,43536.0,0,BAIXO
Itaporanga,SP,15197.0,0,BAIXO
Itapui,SP,14297.0,0,BAIXO
Itapura,SP,4994.0,0,BAIXO
Itaquaquecetuba,SP,379082.0,0,MEDIO
Itarare,SP,50778.0,0,BAIXO
Itariri,SP,17754.0,0,BAIXO
Itatiba,SP,124254.0,0,MEDIO
Itatinga,SP,21139.0,0,BAIXO
Itirapina,SP,18610.0,0,BAIXO
Itirapua,SP,6587.0,0,BAIXO
Itobi,SP,7862.0,0,BAIXO
Itu,SP,177150.0,0,MEDIO
Itupeva,SP,64330.0,0,BAIXO
Ituverava,SP,42259.0,0,BAIXO
Jaborandi,SP,6963.0,0,BAIXO
Jaboticabal,SP,78029.0,0,BAIXO
Jacarei,SP,237119.0,0,MEDIO
Jaci,SP,7322.0,0,BAIXO
Jacupiranga,SP,17911.0,0,BAIXO
Jaguariuna,SP,59921.0,0,BAIXO
Jales,SP,49291.0,0,BAIXO
Jambeiro,SP,6828.0,0,BAIXO
Jandira,SP,127734.0,0,MEDIO
Jardinopolis,SP,45544.0,0,BAIXO
Jarinu,SP,31173.0,0,BAIXO
Jau,SP,153463.0,0,MEDIO
Jeriquara,SP,3143.0,0,BAIXO
Joanopolis,SP,13453.0,0,BAIXO
Joao Ramalho,SP,4577.0,0,BAIXO
Jose Bonifacio,SP,37707.0,0,BAIXO
Julio Mesquita,SP,4824.0,0,BAIXO
Jumirim,SP,3467.0,0,BAIXO
Jundiai,SP,426935.0,0,MEDIO
Junqueiropolis,SP,20978.0,0,BAIXO
Juquia,SP,18627.0,0,BAIXO
Juquitiba,SP,31844.0,0,BAIXO
Lagoinha,SP,4882.0,0,BAIXO
Laranjal Paulista,SP,29047.0,0,BAIXO
Lavinia,SP,12581.0,0,BAIXO
Lavrinhas,SP,7361.0,0,BAIXO
Leme,SP,105273.0,0,MEDIO
Lencois Paulista,SP,69533.0,0,BAIXO
Limeira,SP,310783.0,0,MEDIO
Lindoia,SP,8201.0,0,BAIXO
Lins,SP,78978.0,0,BAIXO
Lorena,SP,89532.0,0,BAIXO
Lourdes,SP,2311.0,0,BAIXO
Louveira,SP,51007.0,0,BAIXO
Lucelia,SP,22022.0,0,BAIXO
Lucianopolis,SP,2412.0,0,BAIXO
Luis Antonio,SP,15628.0,0,BAIXO
Luiziania,SP,5918.0,0,BAIXO
Lupercio,SP,4608.0,0,BAIXO
Lutecia,SP,2623.0,0,BAIXO
Macatuba,SP,17263.0,0,BAIXO
Macaubal,SP,8174.0,0,BAIXO
Macedonia,SP,3686.0,0,BAIXO
Magda,SP,3086.0,0,BAIXO
Mairinque,SP,47723.0,0,BAIXO
Mairipora,SP,103645.0,0,MEDIO
Manduri,SP,9972.0,0,BAIXO
Maraba Paulista,SP,6039.0,0,BAIXO
Maracai,SP,14069.0,0,BAIXO
Marapoama,SP,3097.0,0,BAIXO
Mariapolis,SP,4098.0,0,BAIXO
Marilia,SP,242249.0,0,MEDIO
Marinopolis,SP,2101.0,0,BAIXO
Martinopolis,SP,26791.0,0,BAIXO
Matao,SP,84069.0,0,BAIXO
Maua,SP,481725.0,0,MEDIO
Mendonca,SP,5638.0,0,BAIXO
Meridiano,SP,3813.0,0,BAIXO
Mesopolis,SP,1903.0,0,BAIXO
Miguelopolis,SP,22480.0,0,BAIXO
Mineiros Do Tiete,SP,13023.0,0,BAIXO
Miracatu,SP,19511.0,0,BAIXO
Mira Estrela,SP,3125.0,0,BAIXO
Mirandopolis,SP,29844.0,0,BAIXO
Mirante Do Paranapanema,SP,18415.0,0,BAIXO
Mirassol,SP,60768.0,0,BAIXO
Mirassolandia,SP,4966.0,0,BAIXO
Mococa,SP,69072.0,0,BAIXO
Mogi Das Cruzes,SP,455587.0,0,MEDIO
Mogi Guacu,SP,154146.0,0,MEDIO
Mogi Mirim,SP,94098.0,0,BAIXO
Mombuca,SP,3523.0,0,BAIXO
Moncoes,SP,2274.0,0,BAIXO
Mongagua,SP,58567.0,0,BAIXO
Monte Alegre Do Sul,SP,8181.0,0,BAIXO
Monte Alto,SP,51039.0,0,BAIXO
Monte Aprazivel,SP,25651.0,0,BAIXO
Monte Azul Paulista,SP,18928.0,0,BAIXO
Monte Castelo,SP,4166.0,0,BAIXO
Monteiro Lobato,SP,4739.0,0,BAIXO
Monte Mor,SP,61707.0,0,BAIXO
Morro Agudo,SP,33598.0,0,BAIXO
Morungaba,SP,13936.0,0,BAIXO
Motuca,SP,4831.0,0,BAIXO
Murutinga Do Sul,SP,4525.0,0,BAIXO
Nantes,SP,3215.0,0,BAIXO
Narandiba,SP,4950.0,0,BAIXO
Natividade Da Serra,SP,6624.0,0,BAIXO
Nazare Paulista,SP,18866.0,0,BAIXO
Neves Paulista,SP,8917.0,0,BAIXO
Nhandeara,SP,11575.0,0,BAIXO
Nipoa,SP,5381.0,0,BAIXO
Nova Alianca,SP,7161.0,0,BAIXO
Nova Campina,SP,9962.0,0,BAIXO
Nova Canaa Paulista,SP,1824.0,0,BAIXO
Nova Castilho,SP,1290.0,0,BAIXO
Nova Europa,SP,11519.0,0,BAIXO
Nova Granada,SP,21871.0,0,BAIXO
Nova Guataporanga,SP,2333.0,0,BAIXO
Nova Independencia,SP,4135.0,0,BAIXO
Novais,SP,6057.0,0,BAIXO
Nova Luzitania,SP,4217.0,0,BAIXO
Nova Odessa,SP,61716.0,0,BAIXO
Novo Horizonte,SP,41765.0,0,BAIXO
Nuporanga,SP,7522.0,0,BAIXO
Ocaucu,SP,4294.0,0,BAIXO
Oleo,SP,2447.0,0,BAIXO
Olimpia,SP,55477.0,0,BAIXO
Onda Verde,SP,4462.0,0,BAIXO
Oriente,SP,6569.0,0,BAIXO
Orindiuva,SP,7318.0,0,BAIXO
Orlandia,SP,44682.0,0,BAIXO
Osasco,SP,701428.0,0,ALTO
Oscar Bressane,SP,2603.0,0,BAIXO
Osvaldo Cruz,SP,33118.0,0,BAIXO
Ourinhos,SP,115139.0,0,MEDIO
Ouroeste,SP,10712.0,0,BAIXO
Ouro Verde,SP,8676.0,0,BAIXO
Pacaembu,SP,14326.0,0,BAIXO
Palestina,SP,13285.0,0,BAIXO
Palmares Paulista,SP,13691.0,0,BAIXO
Palmeira D'Oeste,SP,9173.0,0,BAIXO
Palmital,SP,22322.0,0,BAIXO
Panorama,SP,15944.0,0,BAIXO
Paraguacu Paulista,SP,46180.0,0,BAIXO
Paraibuna,SP,18302.0,0,BAIXO
Paraiso,SP,6536.0,0,BAIXO
Paranapanema,SP,20588.0,0,BAIXO
Paranapua,SP,4112.0,0,BAIXO
Parapua,SP,10934.0,0,BAIXO
Pardinho,SP,6579.0,0,BAIXO
Pariquera-Acu,SP,19797.0,0,BAIXO
Parisi,SP,2177.0,0,BAIXO
Patrocinio Paulista,SP,14941.0,0,BAIXO
Pauliceia,SP,7540.0,0,BAIXO
Paulinia,SP,114508.0,0,MEDIO
Paulistania,SP,1835.0,0,BAIXO
Paulo De Faria,SP,8973.0,0,BAIXO
Pederneiras,SP,47523.0,0,BAIXO
Pedra Bela,SP,6127.0,0,BAIXO
Pedranopolis,SP,2468.0,0,BAIXO
Pedregulho,SP,16876.0,0,BAIXO
Pedreira,SP,48992.0,0,BAIXO
Pedrinhas Paulista,SP,3109.0,0,BAIXO
Pedro De Toledo,SP,11507.0,0,BAIXO
Penapolis,SP,64098.0,0,BAIXO
Pereira Barreto,SP,25685.0,0,BAIXO
Pereiras,SP,8875.0,0,BAIXO
Peruibe,SP,69697.0,0,BAIXO
Piacatu,SP,6093.0,0,BAIXO
Piedade,SP,55731.0,0,BAIXO
Pilar Do Sul,SP,29612.0,0,BAIXO
Pindamonhangaba,SP,171885.0,0,MEDIO
Pindorama,SP,17378.0,0,BAIXO
Pinhalzinho,SP,15564.0,0,BAIXO
Piquerobi,SP,3706.0,0,BAIXO
Piquete,SP,13495.0,0,BAIXO
Piracaia,SP,27617.0,0,BAIXO
Piracicaba,SP,410275.0,0,MEDIO
Piraju,SP,29930.0,0,BAIXO
Pirajui,SP,25939.0,0,BAIXO
Pirangi,SP,11524.0,0,BAIXO
Pirapora Do Bom Jesus,SP,19453.0,0,BAIXO
Pirapozinho,SP,27974.0,0,BAIXO
Pirassununga,SP,77330.0,0,BAIXO
Piratininga,SP,13890.0,0,BAIXO
Pitangueiras,SP,40430.0,0,BAIXO
Planalto,SP,5370.0,0,BAIXO
Platina,SP,3606.0,0,BAIXO
Poa,SP,119221.0,0,MEDIO
Poloni,SP,6166.0,0,BAIXO
Pompeia,SP,22326.0,0,BAIXO
Pongai,SP,3385.0,0,BAIXO
Pontal,SP,51717.0,0,BAIXO
Pontalinda,SP,4719.0,0,BAIXO
Pontes Gestal,SP,2576.0,0,BAIXO
Populina,SP,4136.0,0,BAIXO
Porangaba,SP,10205.0,0,BAIXO
Porto Feliz,SP,53698.0,0,BAIXO
Porto Ferreira,SP,56848.0,0,BAIXO
Potim,SP,25603.0,0,BAIXO
Potirendaba,SP,17668.0,0,BAIXO
Pracinha,SP,4327.0,0,BAIXO
Pradopolis,SP,22239.0,0,BAIXO
Praia Grande,SP,336454.0,0,MEDIO
Pratania,SP,5371.0,0,BAIXO
Presidente Alves,SP,4067.0,0,BAIXO
Presidente Bernardes,SP,12943.0,0,BAIXO
Presidente Epitacio,SP,44572.0,0,BAIXO
Presidente Prudente,SP,231953.0,0,MEDIO
Presidente Venceslau,SP,39648.0,0,BAIXO
Promissao,SP,41211.0,0,BAIXO
Quadra,SP,3902.0,0,BAIXO
Quata,SP,14309.0,0,BAIXO
Queiroz,SP,3513.0,0,BAIXO
Queluz,SP,13788.0,0,BAIXO
Quintana,SP,6736.0,0,BAIXO
Rafard,SP,9126.0,0,BAIXO
Rancharia,SP,29743.0,0,BAIXO
Redencao Da Serra,SP,3827.0,0,BAIXO
Regente Feijo,SP,20523.0,0,BAIXO
Reginopolis,SP,10047.0,0,BAIXO
Registro,SP,56463.0,0,BAIXO
Restinga,SP,7762.0,0,BAIXO
Ribeira,SP,3320.0,0,BAIXO
Ribeirao Bonito,SP,13376.0,0,BAIXO
Ribeirao Branco,SP,15984.0,0,BAIXO
Ribeirao Corrente,SP,4786.0,0,BAIXO
Ribeirao Do Sul,SP,4537.0,0,BAIXO
Ribeirao Dos Indios,SP,2222.0,0,BAIXO
Ribeirao Grande,SP,7686.0,0,BAIXO
Ribeirao Pires,SP,125238.0,0,MEDIO
Ribeirao Preto,SP,720116.0,0,ALTO
Riversul,SP,5364.0,0,BAIXO
Rifaina,SP,3651.0,0,BAIXO
Rincao,SP,10824.0,0,BAIXO
Rinopolis,SP,9940.0,0,BAIXO
Rio Claro,SP,209548.0,0,MEDIO
Rio Das Pedras,SP,36233.0,0,BAIXO
Rio Grande Da Serra,SP,52009.0,0,BAIXO
Riolandia,SP,12856.0,0,BAIXO
Rosana,SP,15929.0,0,BAIXO
Roseira,SP,10888.0,0,BAIXO
Rubiacea,SP,3195.0,0,BAIXO
Rubineia,SP,3191.0,0,BAIXO
Sabino,SP,5638.0,0,BAIXO
Sagres,SP,2427.0,0,BAIXO
Sales,SP,6481.0,0,BAIXO
Sales Oliveira,SP,12103.0,0,BAIXO
Salesopolis,SP,17363.0,0,BAIXO
Salmourao,SP,5372.0,0,BAIXO
Saltinho,SP,8498.0,0,BAIXO
Salto,SP,120779.0,0,MEDIO
Salto De Pirapora,SP,46285.0,0,BAIXO
Salto Grande,SP,9396.0,0,BAIXO
Sandovalina,SP,4405.0,0,BAIXO
Santa Adelia,SP,15639.0,0,BAIXO
Santa Albertina,SP,6036.0,0,BAIXO
Santa Barbara D'Oeste,SP,195278.0,0,MEDIO
Santa Branca,SP,14925.0,0,BAIXO
Santa Clara D'Oeste,SP,2111.0,0,BAIXO
Santa Cruz Da Conceicao,SP,4584.0,0,BAIXO
Santa Cruz Da Esperanca,SP,2166.0,0,BAIXO
Santa Cruz Das Palmeiras,SP,35102.0,0,BAIXO
Santa Cruz Do Rio Pardo,SP,48207.0,0,BAIXO
Santa Ernestina,SP,5577.0,0,BAIXO
Santa Fe Do Sul,SP,32796.0,0,BAIXO
Santa Gertrudes,SP,27850.0,0,BAIXO
Santa Isabel,SP,58529.0,0,BAIXO
Santa Lucia,SP,8889.0,0,BAIXO
Santa Maria Da Serra,SP,6298.0,0,BAIXO
Santa Mercedes,SP,2947.0,0,BAIXO
Santana Da Ponte Pensa,SP,1448.0,0,BAIXO
Santana De Parnaiba,SP,145073.0,0,MEDIO
Santa Rita D'Oeste,SP,2476.0,0,BAIXO
Santa Rita Do Passa Quatro,SP,27641.0,0,BAIXO
Santa Rosa De Viterbo,SP,26960.0,0,BAIXO
Santa Salete,SP,1558.0,0,BAIXO
Santo Anastacio,SP,20855.0,0,BAIXO
Santo Andre,SP,723889.0,0,ALTO
Santo Antonio Da Alegria,SP,7024.0,0,BAIXO
Santo Antonio De Posse,SP,23742.0,0,BAIXO
Santo Antonio Do Aracangua,SP,8541.0,0,BAIXO
Santo Antonio Do Jardim,SP,5926.0,0,BAIXO
Santo Antonio Do Pinhal,SP,6843.0,0,BAIXO
Santo Expedito,SP,3159.0,0,BAIXO
Santopolis Do Aguapei,SP,4856.0,0,BAIXO
Santos,SP,433991.0,0,MEDIO
Sao Bento Do Sapucai,SP,10907.0,0,BAIXO
Sao Bernardo Do Campo,SP,849874.0,0,ALTO
Sao Caetano Do Sul,SP,162763.0,0,MEDIO
Sao Carlos,SP,256915.0,0,MEDIO
Sao Francisco,SP,2813.0,0,BAIXO
Sao Joao Da Boa Vista,SP,92315.0,0,BAIXO
Sao Joao Das Duas Pontes,SP,2555.0,0,BAIXO
Sao Joao De Iracema,SP,1942.0,0,BAIXO
Sao Joao Do Pau D'Alho,SP,2095.0,0,BAIXO
Sao Joaquim Da Barra,SP,52737.0,0,BAIXO
Sao Jose Da Bela Vista,SP,8991.0,0,BAIXO
Sao Jose Do Barreiro,SP,4141.0,0,BAIXO
Sao Jose Do Rio Pardo,SP,55298.0,0,BAIXO
Sao Jose Do Rio Preto,SP,469173.0,0,MEDIO
Sao Jose Dos Campos,SP,737310.0,0,ALTO
Sao Lourenco Da Serra,SP,16127.0,0,BAIXO
Sao Luiz Do Paraitinga,SP,10693.0,0,BAIXO
Sao Manuel,SP,41287.0,0,BAIXO
Sao Miguel Arcanjo,SP,33071.0,0,BAIXO
Sao Paulo,SP,12396372.0,1,ALTO
Sao Pedro,SP,36298.0,0,BAIXO
Sao Pedro Do Turvo,SP,7724.0,0,BAIXO
Sao Roque,SP,93076.0,0,BAIXO
Sao Sebastiao,SP,91637.0,0,BAIXO
Sao Sebastiao Da Grama,SP,12137.0,0,BAIXO
Sao Simao,SP,15446.0,0,BAIXO
Sao Vicente,SP,370839.0,0,MEDIO
Sarapui,SP,10493.0,0,BAIXO
Sarutaia,SP,3623.0,0,BAIXO
Sebastianopolis Do Sul,SP,3595.0,0,BAIXO
Serra Azul,SP,15292.0,0,BAIXO
Serrana,SP,46166.0,0,BAIXO
Serra Negra,SP,29669.0,0,BAIXO
Sertaozinho,SP,128432.0,0,MEDIO
Sete Barras,SP,12731.0,0,BAIXO
Severinia,SP,17820.0,0,BAIXO
Silveiras,SP,6375.0,0,BAIXO
Socorro,SP,41690.0,0,BAIXO
Sorocaba,SP,695328.0,0,ALTO
Sud Mennucci,SP,7738.0,0,BAIXO
Sumare,SP,289875.0,0,MEDIO
Suzano,SP,303397.0,0,MEDIO
Suzanapolis,SP,4063.0,0,BAIXO
Tabapua,SP,12561.0,0,BAIXO
Tabatinga,SP,16787.0,0,BAIXO
Taboao Da Serra,SP,297528.0,0,MEDIO
Taciba,SP,6371.0,0,BAIXO
Taguai,SP,14415.0,0,BAIXO
Taiacu,SP,6346.0,0,BAIXO
Taiuva,SP,5562.0,0,BAIXO
Tambau,SP,23255.0,0,BAIXO
Tanabi,SP,26231.0,0,BAIXO
Tapirai,SP,7725.0,0,BAIXO
Tapiratiba,SP,12940.0,0,BAIXO
Taquaral,SP,2815.0,0,BAIXO
Taquaritinga,SP,57547.0,0,BAIXO
Taquarituba,SP,23292.0,0,BAIXO
Taquarivai,SP,5968.0,0,BAIXO
Tarabai,SP,7609.0,0,BAIXO
Taruma,SP,15361.0,0,BAIXO
Tatui,SP,124134.0,0,MEDIO
Taubate,SP,320820.0,0,MEDIO
Tejupa,SP,4452.0,0,BAIXO
Teodoro Sampaio,SP,23395.0,0,BAIXO
Terra Roxa,SP,9502.0,0,BAIXO
Tiete,SP,42946.0,0,BAIXO
Timburi,SP,2647.0,0,BAIXO
Torre De Pedra,SP,2432.0,0,BAIXO
Torrinha,SP,10100.0,0,BAIXO
Trabiju,SP,1752.0,0,BAIXO
Tremembe,SP,48228.0,0,BAIXO
Tres Fronteiras,SP,5856.0,0,BAIXO
Tuiuti,SP,7058.0,0,BAIXO
Tupa,SP,65615.0,0,BAIXO
Tupi Paulista,SP,15670.0,0,BAIXO
Turiuba,SP,2024.0,0,BAIXO
Turmalina,SP,1667.0,0,BAIXO
Ubarana,SP,6488.0,0,BAIXO
Ubatuba,SP,92819.0,0,BAIXO
Ubirajara,SP,4828.0,0,BAIXO
Uchoa,SP,10191.0,0,BAIXO
Uniao Paulista,SP,1886.0,0,BAIXO
Urania,SP,9125.0,0,BAIXO
Uru,SP,1142.0,0,BAIXO
Urupes,SP,13965.0,0,BAIXO
Valentim Gentil,SP,13732.0,0,BAIXO
Valinhos,SP,133169.0,0,MEDIO
Valparaiso,SP,27154.0,0,BAIXO
Vargem,SP,10842.0,0,BAIXO
Vargem Grande Do Sul,SP,43368.0,0,BAIXO
Vargem Grande Paulista,SP,54315.0,0,BAIXO
Varzea Paulista,SP,124269.0,0,MEDIO
Vera Cruz,SP,10804.0,0,BAIXO
Vinhedo,SP,81516.0,0,BAIXO
Viradouro,SP,19133.0,0,BAIXO
Vista Alegre Do Alto,SP,9163.0,0,BAIXO
Vitoria Brasil,SP,1852.0,0,BAIXO
Votorantim,SP,124468.0,0,MEDIO
Votuporanga,SP,96106.0,0,BAIXO
Zacarias,SP,2784.0,0,BAIXO
Chavantes,SP,12418.0,0,BAIXO
Estiva Gerbi,SP,11507.0,0,BAIXO
Abatia,PR,7360.0,0,BAIXO
Adrianopolis,PR,5797.0,0,BAIXO
Agudos Do Sul,PR,9567.0,0,BAIXO
Almirante Tamandare,PR,121420.0,0,MEDIO
Altamira Do Parana,PR,1429.0,0,BAIXO
Altonia,PR,22293.0,0,BAIXO
Alto Parana,PR,14945.0,0,BAIXO
Alto Piquiri,PR,9722.0,0,BAIXO
Alvorada Do Sul,PR,11598.0,0,BAIXO
Amapora,PR,6405.0,0,BAIXO
Ampere,PR,19466.0,0,BAIXO
Anahy,PR,2774.0,0,BAIXO
Andira,PR,19823.0,0,BAIXO
Angulo,PR,2931.0,0,BAIXO
Antonina,PR,18919.0,0,BAIXO
Antonio Olinto,PR,7421.0,0,BAIXO
Apucarana,PR,137438.0,0,MEDIO
Arapongas,PR,126545.0,0,MEDIO
Arapoti,PR,28480.0,0,BAIXO
Arapua,PR,2951.0,0,BAIXO
Araruna,PR,14029.0,0,BAIXO
Araucaria,PR,148522.0,0,MEDIO
Ariranha Do Ivai,PR,2026.0,0,BAIXO
Assai,PR,14792.0,0,BAIXO
Assis Chateaubriand,PR,33306.0,0,BAIXO
Astorga,PR,26304.0,0,BAIXO
Atalaia,PR,3871.0,0,BAIXO
Balsa Nova,PR,13238.0,0,BAIXO
Bandeirantes,PR,31061.0,0,BAIXO
Barbosa Ferraz,PR,11287.0,0,BAIXO
Barracao,PR,10347.0,0,BAIXO
Barra Do Jacare,PR,2781.0,0,BAIXO
Bela Vista Da Caroba,PR,3404.0,0,BAIXO
Bela Vista Do Paraiso,PR,15400.0,0,BAIXO
Bituruna,PR,16411.0,0,BAIXO
Boa Esperanca,PR,3991.0,0,BAIXO
Boa Esperanca Do Iguacu,PR,2437.0,0,BAIXO
Boa Ventura De Sao Roque,PR,6343.0,0,BAIXO
Boa Vista Da Aparecida,PR,7524.0,0,BAIXO
Bocaiuva Do Sul,PR,13308.0,0,BAIXO
Bom Jesus Do Sul,PR,3472.0,0,BAIXO
Bom Sucesso,PR,7103.0,0,BAIXO
Bom Sucesso Do Sul,PR,3244.0,0,BAIXO
Borrazopolis,PR,6290.0,0,BAIXO
Braganey,PR,5338.0,0,BAIXO
Brasilandia Do Sul,PR,2521.0,0,BAIXO
Cafeara,PR,2973.0,0,BAIXO
Cafelandia,PR,18783.0,0,BAIXO
Cafezal Do Sul,PR,3975.0,0,BAIXO
California,PR,8641.0,0,BAIXO
Cambara,PR,25569.0,0,BAIXO
Cambe,PR,108126.0,0,MEDIO
Cambira,PR,7967.0,0,BAIXO
Campina Da Lagoa,PR,13888.0,0,BAIXO
Campina Do Simao,PR,3831.0,0,BAIXO
Campina Grande Do Sul,PR,44072.0,0,BAIXO
Campo Bonito,PR,3694.0,0,BAIXO
Campo Do Tenente,PR,8118.0,0,BAIXO
Campo Largo,PR,135678.0,0,MEDIO
Campo Magro,PR,30151.0,0,BAIXO
Campo Mourao,PR,96102.0,0,BAIXO
Candido De Abreu,PR,14606.0,0,BAIXO
Candoi,PR,16126.0,0,BAIXO
Cantagalo,PR,13340.0,0,BAIXO
Capanema,PR,19172.0,0,BAIXO
Capitao Leonidas Marques,PR,15887.0,0,BAIXO
Carambei,PR,24225.0,0,BAIXO
Carlopolis,PR,14391.0,0,BAIXO
Cascavel,PR,336073.0,0,MEDIO
Castro,PR,72125.0,0,BAIXO
Catanduvas,PR,10144.0,0,BAIXO
Centenario Do Sul,PR,10704.0,0,BAIXO
Cerro Azul,PR,17884.0,0,BAIXO
Ceu Azul,PR,11872.0,0,BAIXO
Chopinzinho,PR,19083.0,0,BAIXO
Cianorte,PR,84980.0,0,BAIXO
Cidade Gaucha,PR,12939.0,0,BAIXO
Clevelandia,PR,16344.0,0,BAIXO
Colombo,PR,249277.0,0,MEDIO
Colorado,PR,24271.0,0,BAIXO
Congonhinhas,PR,8896.0,0,BAIXO
Conselheiro Mairinck,PR,3891.0,0,BAIXO
Contenda,PR,19082.0,0,BAIXO
Corbelia,PR,17162.0,0,BAIXO
Cornelio Procopio,PR,47840.0,0,BAIXO
Coronel Domingos Soares,PR,7538.0,0,BAIXO
Coronel Vivida,PR,20430.0,0,BAIXO
Corumbatai Do Sul,PR,3038.0,0,BAIXO
Cruzeiro Do Iguacu,PR,4229.0,0,BAIXO
Cruzeiro Do Oeste,PR,20962.0,0,BAIXO
Cruzeiro Do Sul,PR,4430.0,0,BAIXO
Cruz Machado,PR,18772.0,0,BAIXO
Cruzmaltina,PR,2892.0,0,BAIXO
Curitiba,PR,1963726.0,1,ALTO
Curiuva,PR,15289.0,0,BAIXO
Diamante Do Norte,PR,4975.0,0,BAIXO
Diamante Do Sul,PR,3409.0,0,BAIXO
Diamante D'Oeste,PR,5279.0,0,BAIXO
Dois Vizinhos,PR,41424.0,0,BAIXO
Douradina,PR,8988.0,0,BAIXO
Doutor Camargo,PR,5987.0,0,BAIXO
Eneas Marques,PR,5906.0,0,BAIXO
Engenheiro Beltrao,PR,13962.0,0,BAIXO
Esperanca Nova,PR,1633.0,0,BAIXO
Entre Rios Do Oeste,PR,4651.0,0,BAIXO
Espigao Alto Do Iguacu,PR,3980.0,0,BAIXO
Farol,PR,2995.0,0,BAIXO
Faxinal,PR,17379.0,0,BAIXO
Fazenda Rio Grande,PR,103750.0,0,MEDIO
Fenix,PR,4734.0,0,BAIXO
Fernandes Pinheiro,PR,5561.0,0,BAIXO
Figueira,PR,7625.0,0,BAIXO
Florai,PR,4883.0,0,BAIXO
Flor Da Serra Do Sul,PR,4583.0,0,BAIXO
Floresta,PR,6926.0,0,BAIXO
Florestopolis,PR,10360.0,0,BAIXO
Florida,PR,2709.0,0,BAIXO
Formosa Do Oeste,PR,6345.0,0,BAIXO
Foz Do Iguacu,PR,257971.0,0,MEDIO
Francisco Alves,PR,5942.0,0,BAIXO
Francisco Beltrao,PR,93308.0,0,BAIXO
Foz Do Jordao,PR,4466.0,0,BAIXO
General Carneiro,PR,13661.0,0,BAIXO
Godoy Moreira,PR,2850.0,0,BAIXO
Goioere,PR,28734.0,0,BAIXO
Goioxim,PR,6997.0,0,BAIXO
Grandes Rios,PR,5379.0,0,BAIXO
Guaira,PR,33497.0,0,BAIXO
Guairaca,PR,6635.0,0,BAIXO
Guamiranga,PR,8881.0,0,BAIXO
Guapirama,PR,3767.0,0,BAIXO
Guaporema,PR,2239.0,0,BAIXO
Guaraci,PR,5557.0,0,BAIXO
Guaraniacu,PR,11969.0,0,BAIXO
Guarapuava,PR,183755.0,0,MEDIO
Guaraquecaba,PR,7554.0,0,BAIXO
Guaratuba,PR,37974.0,0,BAIXO
Honorio Serpa,PR,5030.0,0,BAIXO
Ibaiti,PR,31854.0,0,BAIXO
Ibema,PR,6387.0,0,BAIXO
Ibipora,PR,55688.0,0,BAIXO
Icaraima,PR,7671.0,0,BAIXO
Iguaracu,PR,4475.0,0,BAIXO
Iguatu,PR,2251.0,0,BAIXO
Imbau,PR,13449.0,0,BAIXO
Imbituva,PR,33306.0,0,BAIXO
Inacio Martins,PR,11117.0,0,BAIXO
Inaja,PR,3122.0,0,BAIXO
Indianopolis,PR,4472.0,0,BAIXO
Ipiranga,PR,15327.0,0,BAIXO
